lat,long,date,time,region
10.93,124.03,28/04/2015,,Cebu
12.52,124.75,02/03/2018,,Northern Samar
17.0853,120.4553,08/07/2024,,Ilocos Sur
17.9031,121.6556,27/05/2016,,Cagayan
11.3903,122.7828,10/05/2012,,Capiz
18.07,121.6,14/10/2017,,Cagayan
9.2464,123.2948,21/12/2024,,Negros Oriental
15.4781,120.4639,03/03/2023,,Tarlac
9.25,124.72,16/02/2020,,Camiguin
10.03,123.22,07/04/2011,,Negros Oriental
8.4578,126.1578,06/12/2013,,Surigao del Sur
6.45,124.93,11/05/2020,,South Cotabato
16.3411,121.6833,19/01/2013,,Quirino
13.32,123.73,28/11/2012,,Albay
16.28,120.38,12/07/2010,,La Union
12.3372,123.6581,08/02/2015,,Masbate
10.33,123.32,15/04/2015,,Negros Oriental
13.6473,121.2104,30/05/2016,,Batangas
11.43,122.5953,29/03/2012,,Capiz
14.27,120.73,31/10/2016,,Cavite
11.8278,122.0939,12/12/2020,,Aklan
7.7056,122.8641,22/06/2012,,Zamboanga Sibugay
12.55,122.28,11/02/2024,,Romblon
16.67,120.33,05/07/2020,,La Union
12.47,120.97,04/06/2010,,Occidental Mindoro
8.58,124.78,25/04/2011,,Misamis Oriental
11.37,124.48,16/03/2017,,Leyte
16.82,120.4,04/02/2021,,La Union
11.6389,122.3331,03/09/2020,,Aklan
9.77,123.13,29/09/2014,,Negros Oriental
6.6,125.4,19/10/2015,,Davao del Sur
12.0369,123.1935,26/09/2019,,Masbate
13.78,121.2,27/08/2015,,Batangas
18.1036,120.6975,18/09/2015,,Ilocos Norte
10.47,122.83,05/04/2014,,Negros Occidental
16.9589,121.6692,10/02/2019,,Isabela
8.6214,123.7101,08/12/2020,,Misamis Occidental
9.579,123.745,13/01/2021,,Bohol
9.0192,126.2333,09/02/2019,,Surigao del Sur
13.3584,121.0977,30/11/2019,,Oriental Mindoro
9.47,123.12,20/08/2019,,Negros Oriental
6.43,124.68,30/08/2011,,South Cotabato
15.4336,119.9083,04/03/2019,,Zambales
16.07,120.7653,27/12/2020,,Pangasinan
12.3117,121.1472,15/04/2012,,Occidental Mindoro
10.8196,122.4322,03/06/2017,,Iloilo
8.07,125.96,25/10/2017,,Agusan del Sur
7.3283,126.5658,04/11/2012,,Davao Oriental
7.52,124.37,18/11/2023,,Maguindanao del Norte
8.45,125.79,22/12/2015,,Agusan del Sur
7.5086,125.9206,14/07/2018,,Davao de Oro
7.2108,126.5328,01/02/2018,,Davao Oriental
10.6,122.6,27/11/2012,,Guimaras
5.88,121.27,23/12/2016,,Sulu
14.13,121.436,09/05/2010,,Laguna
14.42,121.45,30/04/2011,,Laguna
7.506,122.9412,24/05/2018,,Zamboanga Sibugay
10.75,124.0,10/11/2015,,Cebu
8.2,123.85,22/06/2018,,Misamis Occidental
13.5925,123.0833,14/05/2022,,Camarines Sur
7.4853,124.9411,10/06/2024,,Bukidnon
14.4078,121.05,23/07/2012,,Metro Manila
13.9334,120.9285,11/05/2013,,Batangas
16.0661,120.0958,10/02/2011,,Pangasinan
11.2711,123.0948,23/08/2016,,Iloilo
15.4506,121.3378,01/05/2021,,Nueva Ecija
11.932,121.548,30/05/2024,,Antique
18.175,120.595,02/07/2014,,Ilocos Norte
17.7947,120.4556,12/02/2022,,Ilocos Sur
14.6534,121.1187,19/05/2011,,Metro Manila
9.4386,118.5481,07/01/2019,,Palawan
9.28,123.25,28/08/2013,,Negros Oriental
14.67,121.6,25/09/2011,,Quezon
11.4094,122.5103,31/05/2020,,Capiz
7.5783,123.1659,25/11/2024,,Zamboanga del Sur
13.5661,123.1422,06/11/2020,,Camarines Sur
13.5961,124.0992,25/10/2010,,Catanduanes
10.88,122.43,07/02/2010,,Iloilo
7.3106,122.8464,28/08/2011,,Zamboanga Sibugay
7.7286,123.0608,26/07/2023,,Zamboanga Sibugay
10.9142,121.9947,29/01/2011,,Antique
14.7678,120.5431,07/08/2020,,Bataan
15.5797,121.1864,17/03/2012,,Nueva Ecija
10.83,124.0,03/10/2016,,Cebu
9.92,123.15,19/11/2010,,Negros Oriental
16.026,120.454,31/05/2018,,Pangasinan
16.9,120.42,22/07/2011,,La Union
16.6044,121.2521,17/03/2022,,Nueva Vizcaya
5.9676,121.3133,17/08/2016,,Sulu
13.235,123.7769,12/08/2019,,Albay
7.95,124.233,10/09/2018,,Lanao del Sur
14.6883,120.9761,12/09/2020,,Metro Manila
14.9742,120.1573,26/05/2018,,Zambales
15.8524,120.3976,02/10/2012,,Pangasinan
8.07,123.5372,09/08/2023,,Zamboanga del Sur
13.3231,122.6761,20/10/2017,,Quezon
12.1414,125.4392,18/09/2021,,Eastern Samar
14.9486,120.0864,04/09/2018,,Zambales
12.8283,123.8344,18/12/2024,,Sorsogon
7.4176,122.837,29/11/2013,,Zamboanga Sibugay
4.6615,119.3919,27/08/2011,,Tawi-Tawi
16.85,120.38,13/12/2017,,La Union
16.8567,120.7933,23/02/2018,,Benguet
17.5839,120.3908,06/06/2015,,Ilocos Sur
8.3128,124.6873,06/07/2017,,Bukidnon
5.2667,120.0833,19/12/2014,,Tawi-Tawi
9.95,123.4,14/11/2014,,Cebu
10.0654,125.5968,30/11/2019,,Dinagat Islands
11.0697,122.6567,18/01/2013,,Iloilo
8.5161,123.0917,20/11/2013,,Zamboanga del Norte
13.6039,123.5233,27/12/2021,,Camarines Sur
9.02,125.18,26/06/2016,,Misamis Oriental
17.5622,121.7011,22/08/2016,,Cagayan
16.9918,121.6357,05/02/2015,,Isabela
12.34,125.032,17/12/2012,,Northern Samar
6.3,120.58,27/07/2024,,Sulu
7.6161,123.3378,31/03/2021,,Zamboanga del Sur
8.0772,125.2992,05/06/2021,,Bukidnon
8.2517,123.1144,29/08/2014,,Zamboanga del Norte
13.8988,121.0505,12/01/2019,,Batangas
14.3314,122.4928,14/07/2024,,Camarines Norte
13.6481,123.1711,24/03/2019,,Camarines Sur
13.32,121.85,28/05/2012,,Marinduque
11.0611,124.9031,30/08/2016,,Leyte
13.83,120.93,15/10/2015,,Batangas
13.18,124.13,11/09/2013,,Albay
7.4706,124.3561,08/08/2023,,Maguindanao del Norte
7.98,122.4,28/03/2020,,Zamboanga del Norte
7.2928,122.0669,18/12/2021,,Zamboanga del Norte
7.47,124.25,02/06/2019,,Maguindanao del Norte
9.5742,125.7328,06/06/2010,,Surigao del Norte
14.5639,121.0263,03/02/2020,,Metro Manila
11.7206,122.0961,01/08/2017,,Antique
13.9,121.3,30/10/2020,,Quezon
9.65,124.37,30/09/2014,,Bohol
11.7042,122.3289,23/01/2017,,Aklan
18.4589,122.1419,13/11/2022,,Cagayan
8.92,125.02,15/08/2013,,Misamis Oriental
12.8731,124.0081,17/09/2014,,Sorsogon
12.57,124.93,14/03/2018,,Northern Samar
13.1439,121.44,18/07/2022,,Oriental Mindoro
15.8103,120.4756,31/12/2014,,Pangasinan
14.68,120.2683,19/09/2021,,Bataan
12.8478,123.9894,13/07/2013,,Sorsogon
14.6514,121.08,26/08/2014,,Metro Manila
12.013,124.8118,27/09/2024,,Samar
18.227,121.5556,08/06/2016,,Cagayan
8.5,125.74,07/08/2014,,Agusan del Sur
13.4448,120.726,14/08/2012,,Occidental Mindoro
6.5986,125.3436,28/06/2020,,Davao del Sur
8.0381,126.4127,24/03/2016,,Surigao del Sur
10.0795,124.3432,22/08/2021,,Bohol
11.4728,123.0878,11/03/2024,,Iloilo
10.67,122.32,03/09/2011,,Iloilo
7.9758,124.0636,24/03/2023,,Lanao del Norte
7.5857,122.8022,27/07/2015,,Zamboanga Sibugay
14.1286,120.9058,20/09/2010,,Cavite
10.78,122.58,08/07/2012,,Iloilo
11.0447,122.0647,03/10/2014,,Antique
11.07,122.62,25/09/2023,,Iloilo
18.4441,121.4576,25/07/2016,,Cagayan
8.0527,123.6136,22/07/2022,,Misamis Occidental
7.8474,123.0423,11/06/2024,,Zamboanga del Sur
13.48,121.87,12/04/2016,,Marinduque
14.475,121.425,28/08/2021,,Laguna
11.32,124.73,17/11/2018,,Leyte
18.4108,121.5169,23/07/2015,,Cagayan
11.15,123.8,18/04/2012,,Cebu
10.2229,123.5491,02/12/2020,,Cebu
5.134,120.3461,16/08/2022,,Tawi-Tawi
17.5731,121.3653,05/01/2023,,Kalinga
5.97,121.2,26/12/2020,,Sulu
4.898,119.8213,31/10/2013,,Tawi-Tawi
4.85,119.47,11/11/2022,,Tawi-Tawi
14.7631,121.635,19/06/2017,,Quezon
15.9808,120.7003,21/03/2021,,Pangasinan
6.9844,124.3564,16/08/2012,,Maguindanao del Sur
16.0333,120.55,11/02/2016,,Pangasinan
9.762,124.488,08/09/2024,,Bohol
17.02,121.63,25/09/2010,,Isabela
9.3356,125.9769,17/08/2010,,Surigao del Sur
10.8331,122.0875,28/03/2018,,Antique
12.547,125.116,13/01/2012,,Northern Samar
14.354,121.324,07/09/2017,,Rizal
6.8647,124.4417,30/12/2021,,Maguindanao del Sur
15.9844,120.815,05/12/2019,,Pangasinan
13.5956,123.1781,10/08/2023,,Camarines Sur
8.82,125.69,07/01/2022,,Agusan del Sur
8.5,124.3167,07/05/2018,,Misamis Oriental
13.7908,122.9092,24/03/2016,,Camarines Sur
8.633,126.0932,10/08/2014,,Surigao del Sur
11.3067,124.3714,17/11/2010,,Leyte
14.5319,120.9942,16/03/2012,,Metro Manila
11.38,122.63,07/07/2013,,Capiz
10.5178,121.945,12/10/2010,,Antique
17.02,121.85,20/10/2020,,Isabela
10.67,123.95,13/05/2010,,Cebu
7.6003,124.9097,17/02/2012,,Bukidnon
11.2944,124.6419,19/07/2012,,Leyte
8.0328,123.3147,30/09/2021,,Zamboanga del Sur
6.7669,124.85,15/04/2013,,Maguindanao del Sur
6.8361,126.0889,01/11/2012,,Davao Oriental
7.82,124.32,14/07/2023,,Lanao del Sur
5.0899,120.2729,13/01/2018,,Tawi-Tawi
16.5103,121.5222,24/10/2021,,Quirino
6.7,124.93,07/12/2021,,Sultan Kudarat
10.5281,119.2542,16/07/2019,,Palawan
18.2519,120.6107,13/04/2014,,Ilocos Norte
11.5853,122.4981,19/10/2011,,Aklan
10.15,124.15,30/01/2016,,Bohol
11.05,122.78,13/01/2012,,Iloilo
18.2306,120.6489,20/12/2024,,Ilocos Norte
16.3075,121.1019,20/07/2018,,Nueva Vizcaya
5.53,120.75,06/12/2013,,Sulu
15.98,121.63,15/04/2022,,Aurora
9.88,123.88,25/10/2014,,Bohol
7.82,123.37,18/11/2023,,Zamboanga del Sur
15.6203,120.3775,02/04/2012,,Tarlac
10.28,124.8,15/01/2024,,Leyte
7.6911,122.9853,25/12/2016,,Zamboanga Sibugay
7.92,124.2,25/01/2022,,Lanao del Sur
17.9267,120.4754,28/08/2010,,Ilocos Norte
14.0157,121.4011,28/05/2019,,Quezon
14.297,121.459,08/03/2024,,Laguna
15.3531,121.0017,05/10/2022,,Nueva Ecija
9.9797,123.1999,19/01/2010,,Negros Oriental
17.2086,121.6106,27/04/2019,,Isabela
10.72,122.27,06/01/2011,,Iloilo
12.408,125.054,05/07/2018,,Northern Samar
8.5714,124.4751,11/06/2018,,Misamis Oriental
18.2882,121.8331,27/04/2021,,Cagayan
8.1075,122.7575,11/08/2020,,Zamboanga del Norte
7.9,123.85,22/06/2019,,Lanao del Norte
13.98,124.13,13/11/2021,,Catanduanes
7.879,124.333,06/04/2024,,Lanao del Sur
7.6317,123.0322,26/08/2014,,Zamboanga Sibugay
16.9917,120.8644,18/07/2022,,Mountain Province
8.3003,123.5083,11/02/2016,,Zamboanga del Norte
14.72,121.95,11/05/2021,,Quezon
18.6061,121.0822,25/08/2017,,Cagayan
15.8086,121.1433,13/02/2012,,Nueva Ecija
16.35,120.42,05/11/2011,,La Union
11.4214,122.6662,03/11/2022,,Capiz
11.4467,124.4278,02/06/2019,,Leyte
10.9098,124.5376,14/01/2011,,Leyte
11.23,122.93,12/09/2022,,Iloilo
14.5951,120.3918,14/07/2019,,Bataan
15.9896,119.8805,23/01/2022,,Pangasinan
7.5297,123.3661,26/11/2010,,Zamboanga del Sur
17.685,120.4244,04/08/2023,,Ilocos Sur
11.5217,122.6908,18/12/2011,,Capiz
11.4297,122.9247,28/02/2017,,Capiz
17.1811,121.4036,23/02/2024,,Mountain Province
7.5853,122.1406,19/11/2010,,Zamboanga del Norte
13.7394,122.4675,12/04/2019,,Quezon
7.85,124.35,25/03/2020,,Lanao del Sur
6.65,121.87,27/03/2016,,Basilan
8.28,125.81,07/11/2010,,Agusan del Sur
7.8269,124.1034,09/06/2023,,Lanao del Sur
15.02,120.08,01/10/2019,,Zambales
11.42,124.35,13/03/2020,,Leyte
16.4889,121.5874,09/07/2024,,Quirino
13.3167,123.2333,15/06/2014,,Camarines Sur
17.05,121.83,11/05/2015,,Isabela
13.9592,121.1126,25/04/2021,,Batangas
10.9785,122.7531,06/06/2024,,Iloilo
13.32,122.08,27/11/2018,,Marinduque
7.9,124.4,15/02/2013,,Lanao del Sur
15.63,119.93,25/05/2019,,Zambales
8.05,124.15,10/02/2019,,Lanao del Norte
8.74,125.6,12/01/2023,,Agusan del Norte
12.5756,120.9428,07/07/2016,,Occidental Mindoro
8.0,124.2,29/09/2013,,Lanao del Sur
9.818,124.496,08/02/2017,,Bohol
7.67,124.15,31/08/2018,,Lanao del Sur
10.52,122.8,21/07/2022,,Negros Occidental
10.78,122.47,15/04/2014,,Iloilo
11.3039,122.6214,13/11/2023,,Capiz
11.5553,122.3792,20/05/2016,,Aklan
17.7517,121.7364,21/03/2012,,Cagayan
9.2,123.27,29/12/2018,,Negros Oriental
17.3719,120.4814,05/05/2018,,Ilocos Sur
15.9,120.7,01/06/2014,,Pangasinan
8.87,124.8,26/10/2014,,Misamis Oriental
16.1161,119.8027,31/03/2012,,Pangasinan
17.32,121.78,12/05/2017,,Isabela
12.533,124.867,22/03/2018,,Northern Samar
6.63,125.35,07/04/2014,,Davao del Sur
7.53,124.12,09/07/2024,,Lanao del Sur
14.6,120.983,24/03/2014,,Metro Manila
15.72,121.52,12/10/2012,,Aurora
10.35,124.97,02/12/2016,,Southern Leyte
16.98,121.95,20/06/2012,,Isabela
11.712,122.2922,06/03/2017,,Aklan
10.08,124.12,17/07/2024,,Bohol
12.5683,123.7336,23/02/2024,,Masbate
18.3342,120.6183,26/09/2013,,Ilocos Norte
14.5602,121.0615,14/02/2024,,Metro Manila
9.657,125.6016,14/12/2018,,Surigao del Norte
5.18,120.48,02/01/2011,,Tawi-Tawi
9.1,123.199,12/05/2023,,Negros Oriental
8.3281,124.9783,21/11/2015,,Bukidnon
7.7478,123.1442,21/10/2024,,Zamboanga del Sur
8.4042,124.2867,24/03/2015,,Misamis Oriental
13.88,123.7,01/09/2015,,Camarines Sur
12.53,124.33,09/01/2021,,Northern Samar
14.6622,121.0331,03/09/2011,,Metro Manila
15.54,120.7619,20/01/2024,,Nueva Ecija
9.55,123.4,30/06/2018,,Cebu
8.08,124.08,13/03/2015,,Lanao del Norte
10.4,125.2,05/04/2018,,Southern Leyte
14.936,120.623,09/12/2024,,Pampanga
5.7,120.82,31/01/2023,,Sulu
17.6414,120.4108,11/03/2018,,Ilocos Sur
9.7578,126.0528,24/01/2010,,Surigao del Norte
6.8348,124.4581,19/09/2019,,Maguindanao del Sur
14.5033,121.0031,10/07/2022,,Metro Manila
9.18,123.58,28/01/2013,,Siquijor
8.3333,123.8333,28/04/2019,,Misamis Occidental
10.85,123.9,23/06/2020,,Cebu
8.4428,123.0219,07/02/2010,,Zamboanga del Norte
12.4739,123.4982,28/08/2011,,Masbate
11.4207,124.8434,14/02/2011,,Leyte
11.2892,122.0342,23/07/2012,,Antique
9.865,124.523,01/07/2015,,Bohol
9.83,124.33,04/02/2024,,Bohol
9.27,125.56,25/07/2018,,Agusan del Norte
15.0,121.08,15/06/2019,,Bulacan
8.2472,123.8424,03/12/2015,,Misamis Occidental
17.8861,121.5691,20/06/2018,,Cagayan
9.42,122.63,02/11/2018,,Negros Oriental
10.28,125.13,11/06/2016,,Southern Leyte
9.6097,124.208,22/03/2023,,Bohol
15.7975,120.6072,01/05/2016,,Tarlac
7.0178,124.4974,15/12/2010,,Maguindanao del Sur
11.48,122.3,18/11/2023,,Aklan
8.1144,123.8971,26/06/2013,,Lanao del Norte
14.64,121.0461,11/11/2013,,Metro Manila
15.13,120.15,11/11/2014,,Zambales
7.793,124.192,19/03/2024,,Lanao del Sur
9.5369,125.5231,29/10/2024,,Surigao del Norte
11.3428,122.6714,28/02/2023,,Capiz
8.4146,123.8228,13/01/2022,,Misamis Occidental
17.0018,121.7863,06/11/2020,,Isabela
16.9872,121.8272,25/02/2014,,Isabela
14.1463,121.4729,20/12/2017,,Laguna
14.4828,120.8958,07/06/2018,,Cavite
15.38,121.4,22/04/2011,,Aurora
7.4263,122.8084,22/05/2018,,Zamboanga Sibugay
12.388,124.331,10/03/2010,,Northern Samar
10.6072,124.9636,21/09/2017,,Leyte
14.2,121.43,03/08/2020,,Laguna
7.6325,123.1914,08/02/2012,,Zamboanga del Sur
8.1514,122.9244,14/03/2010,,Zamboanga del Norte
17.8086,121.2889,07/11/2018,,Apayao
7.4536,123.3133,18/05/2012,,Zamboanga del Sur
11.57,124.93,12/08/2015,,Samar
12.1464,123.9219,12/04/2014,,Masbate
13.75,122.13,14/05/2022,,Quezon
10.82,122.6,08/01/2012,,Iloilo
8.0053,123.4869,19/05/2021,,Zamboanga del Sur
14.1356,122.9244,14/07/2022,,Camarines Norte
7.8994,124.3481,20/02/2022,,Lanao del Sur
10.986,122.5369,08/05/2011,,Iloilo
16.87,121.77,16/09/2019,,Isabela
17.3119,121.605,14/04/2014,,Isabela
7.0491,126.4471,11/04/2015,,Davao Oriental
14.5164,120.9889,20/03/2020,,Metro Manila
13.865,121.0063,24/07/2016,,Batangas
12.0378,124.6578,22/12/2013,,Samar
16.0339,120.1392,11/11/2018,,Pangasinan
13.6619,123.1903,01/04/2012,,Camarines Sur
8.5361,124.8808,22/10/2022,,Bukidnon
8.03,124.27,23/06/2023,,Lanao del Sur
11.4939,122.6047,26/04/2014,,Capiz
17.7431,120.4583,19/02/2022,,Ilocos Sur
10.13,124.38,23/12/2020,,Bohol
10.8,124.93,26/11/2022,,Leyte
7.6578,123.4597,02/10/2016,,Zamboanga del Sur
8.0667,124.2667,22/01/2018,,Lanao del Norte
10.0797,124.9431,10/06/2024,,Southern Leyte
11.1429,122.0417,28/05/2016,,Antique
16.28,122.12,08/01/2022,,Aurora
14.5777,121.0337,15/11/2020,,Metro Manila
8.02,124.48,27/01/2022,,Lanao del Sur
7.853,124.119,07/07/2024,,Lanao del Sur
16.3583,120.8861,06/08/2020,,Nueva Vizcaya
16.0697,119.94,20/09/2021,,Pangasinan
7.98,126.03,04/09/2016,,Agusan del Sur
13.9233,122.5961,20/09/2015,,Camarines Sur
10.0083,125.5889,27/02/2021,,Dinagat Islands
8.58,124.45,09/02/2010,,Misamis Oriental
6.7411,124.7827,30/01/2022,,Maguindanao del Sur
17.4478,121.795,26/04/2023,,Isabela
15.8208,119.9083,27/04/2018,,Pangasinan
16.6517,121.2178,29/08/2016,,Ifugao
10.629,124.407,27/08/2015,,Cebu
18.5611,121.2344,30/10/2013,,Cagayan
13.1235,123.8693,21/02/2022,,Albay
9.82,124.28,21/01/2023,,Bohol
7.6119,125.0028,10/12/2023,,Bukidnon
13.25,121.95,14/04/2018,,Marinduque
17.07,121.7,19/09/2017,,Isabela
17.8667,120.4583,30/10/2022,,Ilocos Sur
17.1222,120.4494,13/03/2014,,Ilocos Sur
7.8,124.17,31/05/2023,,Lanao del Sur
12.52,124.57,06/04/2013,,Northern Samar
9.618,125.966,15/10/2017,,Surigao del Norte
9.16,125.52,03/10/2015,,Agusan del Norte
14.6603,121.03,04/04/2010,,Metro Manila
15.6248,120.648,15/05/2022,,Tarlac
16.0422,120.7953,21/12/2024,,Pangasinan
8.9917,124.8833,03/03/2011,,Misamis Oriental
17.47,121.75,10/09/2010,,Isabela
7.4655,123.4086,24/03/2020,,Zamboanga del Sur
11.9,124.75,17/06/2019,,Samar
11.5383,122.4869,30/06/2022,,Aklan
9.7243,123.3402,12/11/2021,,Cebu
12.1335,119.9363,08/12/2024,,Palawan
6.53,122.17,18/11/2022,,Basilan
9.4644,123.2237,23/06/2017,,Negros Oriental
8.55,123.7667,17/01/2017,,Misamis Occidental
13.8413,121.9752,25/07/2010,,Quezon
7.12,124.38,21/06/2019,,Maguindanao del Norte
16.22,121.6,16/08/2016,,Quirino
10.0,124.32,02/09/2018,,Bohol
15.7789,120.8111,16/07/2010,,Nueva Ecija
18.2756,121.6756,09/12/2012,,Cagayan
12.5013,124.282,17/07/2011,,Northern Samar
18.1578,120.6447,16/04/2012,,Ilocos Norte
12.644,123.6648,03/09/2013,,Masbate
18.5614,120.7878,06/02/2019,,Ilocos Norte
14.6179,121.0558,09/08/2020,,Metro Manila
13.6208,123.1656,03/09/2023,,Camarines Sur
15.0619,120.07,08/04/2024,,Zambales
14.4,121.47,22/12/2019,,Laguna
17.1356,121.735,21/03/2024,,Isabela
18.0625,120.5203,28/08/2012,,Ilocos Norte
14.37,121.48,03/11/2018,,Laguna
12.1933,123.8583,05/12/2010,,Masbate
9.3431,125.5156,02/12/2013,,Agusan del Norte
18.0961,120.7725,01/02/2011,,Ilocos Norte
17.7919,121.4769,04/06/2014,,Cagayan
13.6881,122.1708,28/10/2023,,Quezon
10.1614,125.1303,12/12/2020,,Southern Leyte
18.4661,121.3425,08/11/2021,,Cagayan
7.884,124.172,13/07/2019,,Lanao del Sur
14.328,121.48,28/01/2020,,Laguna
6.6,122.2,04/06/2010,,Basilan
5.8444,121.1439,09/07/2024,,Sulu
8.03,123.78,06/07/2014,,Lanao del Norte
7.9761,122.6639,04/01/2013,,Zamboanga del Norte
14.28,120.72,27/09/2018,,Cavite
14.8436,121.9697,27/06/2019,,Quezon
9.3683,125.9494,09/03/2020,,Surigao del Sur
17.4,121.77,05/10/2020,,Isabela
11.6431,122.3072,11/08/2023,,Aklan
14.5403,121.0961,26/08/2014,,Metro Manila
9.6144,124.2946,28/12/2023,,Bohol
7.97,124.35,05/10/2011,,Lanao del Sur
9.8957,124.4415,16/12/2013,,Bohol
8.1892,124.0238,25/08/2016,,Lanao del Norte
9.92,124.1,28/09/2022,,Bohol
10.88,122.6,20/09/2010,,Iloilo
8.1917,124.0847,21/02/2010,,Lanao del Norte
8.8,124.78,02/05/2019,,Misamis Oriental
10.42,122.85,08/09/2011,,Negros Occidental
12.32,122.6,12/11/2014,,Romblon
11.57,124.58,09/08/2022,,Biliran
12.5689,122.1314,12/07/2022,,Romblon
17.09,120.9772,18/08/2014,,Mountain Province
14.02,121.1,17/09/2015,,Batangas
16.4894,121.2639,20/03/2011,,Nueva Vizcaya
10.93,122.58,18/05/2010,,Iloilo
14.245,121.507,18/12/2023,,Laguna
14.18,120.8,31/03/2021,,Cavite
12.7522,124.1356,01/04/2013,,Sorsogon
13.9283,120.951,27/08/2010,,Batangas
14.18,120.75,06/06/2023,,Cavite
7.9051,122.5279,26/11/2020,,Zamboanga del Norte
9.83,124.03,17/08/2013,,Bohol
14.73,120.9961,18/07/2018,,Metro Manila
7.8088,122.1452,14/08/2015,,Zamboanga del Norte
9.82,122.6,23/01/2024,,Negros Occidental
16.0465,119.8568,31/12/2016,,Pangasinan
11.8836,124.0497,05/01/2019,,Masbate
11.7775,122.2603,31/10/2014,,Aklan
10.121,124.553,25/06/2011,,Bohol
10.53,119.77,13/04/2017,,Palawan
14.38,121.48,23/10/2015,,Laguna
10.85,121.02,29/12/2021,,Palawan
13.9226,121.8116,15/05/2013,,Quezon
14.4974,121.0555,06/02/2010,,Metro Manila
12.38,125.3,29/09/2012,,Northern Samar
11.1961,122.0389,12/03/2017,,Antique
8.15,123.97,26/07/2018,,Lanao del Norte
11.63,125.02,04/09/2024,,Samar
14.6629,120.969,23/02/2017,,Metro Manila
12.37,122.68,22/04/2018,,Romblon
10.15,125.0,14/02/2015,,Southern Leyte
8.5583,123.6417,04/10/2023,,Misamis Occidental
11.8944,120.0186,21/02/2022,,Palawan
9.0,125.26,05/05/2015,,Agusan del Norte
16.4316,120.3446,23/11/2013,,La Union
10.78,122.3,21/05/2015,,Iloilo
15.6667,120.6417,15/12/2014,,Tarlac
13.87,124.3,10/02/2018,,Catanduanes
8.7437,126.2214,23/08/2022,,Surigao del Sur
9.783,126.156,20/04/2011,,Surigao del Norte
13.785,122.0881,16/02/2011,,Quezon
7.785,124.256,21/04/2020,,Lanao del Sur
7.7239,124.3011,18/02/2024,,Lanao del Sur
13.0408,124.1931,17/11/2010,,Sorsogon
13.71,123.745,07/08/2019,,Camarines Sur
14.5277,121.0766,05/07/2010,,Metro Manila
5.412,125.422,20/09/2024,,Davao Occidental
9.128,123.634,05/01/2021,,Siquijor
18.1647,120.7172,07/09/2023,,Ilocos Norte
9.6227,123.9135,20/08/2016,,Bohol
8.4333,124.3,28/01/2022,,Misamis Oriental
9.02,125.52,24/10/2010,,Agusan del Norte
14.5842,121.0729,17/12/2010,,Metro Manila
9.75,123.85,25/09/2021,,Bohol
11.42,123.12,01/12/2016,,Iloilo
11.15,125.67,04/07/2020,,Eastern Samar
11.1856,124.9161,06/06/2015,,Leyte
16.52,121.75,28/04/2016,,Isabela
7.88,124.07,30/10/2015,,Lanao del Sur
10.4325,121.9253,16/04/2017,,Antique
9.42,123.23,30/03/2016,,Negros Oriental
9.5947,125.6975,24/10/2024,,Surigao del Norte
12.2605,121.9926,20/01/2017,,Romblon
13.6,124.3,12/12/2013,,Catanduanes
8.9181,126.3017,08/04/2024,,Surigao del Sur
7.735,123.3231,28/09/2024,,Zamboanga del Sur
12.0,125.45,18/05/2012,,Eastern Samar
7.8205,123.2277,06/10/2024,,Zamboanga del Sur
12.4858,123.7628,01/02/2022,,Masbate
10.8356,124.9964,26/02/2018,,Leyte
7.8509,123.1542,14/07/2011,,Zamboanga del Sur
13.8664,120.9814,27/09/2020,,Batangas
11.4719,124.575,13/04/2014,,Biliran
14.05,124.17,14/04/2013,,Catanduanes
11.4125,125.5458,22/11/2020,,Eastern Samar
10.5,124.75,15/12/2021,,Leyte
18.3311,121.3725,29/05/2019,,Apayao
14.6442,121.0636,01/03/2018,,Metro Manila
9.46,125.58,05/03/2019,,Surigao del Norte
14.43,121.42,24/04/2019,,Laguna
8.18,124.17,12/07/2016,,Northern Mindanao
16.2842,121.0917,13/11/2024,,Nueva Vizcaya
9.97,124.02,03/08/2016,,Bohol
14.6403,121.0744,17/03/2016,,Metro Manila
16.9789,121.3272,01/04/2013,,Ifugao
10.0003,123.4095,10/04/2024,,Cebu
12.8694,124.1419,29/12/2018,,Sorsogon
14.7381,120.9978,20/06/2021,,Metro Manila
16.7244,121.81,07/06/2013,,Isabela
14.185,121.5109,20/04/2019,,Laguna
10.4339,124.7278,11/03/2019,,Leyte
5.7167,120.9,10/09/2021,,Sulu
11.0633,125.0353,15/04/2012,,Leyte
16.97,121.73,12/08/2011,,Isabela
16.9119,121.0614,18/12/2023,,Ifugao
8.08,124.4,19/03/2024,,Lanao del Sur
8.3411,124.2592,15/11/2011,,Misamis Oriental
14.5587,121.0446,09/12/2019,,Metro Manila
14.6,120.967,26/03/2022,,Metro Manila
8.55,123.57,21/02/2012,,Misamis Occidental
8.03,123.92,22/10/2018,,Lanao del Norte
11.7,124.37,11/10/2019,,Biliran
9.5288,123.3064,05/01/2016,,Cebu
14.4817,121.0425,01/11/2015,,Metro Manila
10.02,124.27,02/03/2016,,Bohol
8.4822,123.45,12/12/2013,,Zamboanga del Norte
9.869,125.97,24/05/2011,,Surigao del Norte
16.6067,121.1828,23/09/2020,,Nueva Vizcaya
11.0036,122.1294,29/07/2011,,Antique
7.93,124.38,14/11/2023,,Lanao del Sur
